epoch,batch,train_loss,train_acc,val_loss,val_acc
0,0,0.9888304173319099,0.5,,
0,1,0.9887293842859686,0.9199999570846558,,
0,2,0.9116674729725103,0.5600000023841858,,
0,3,0.8978732473168819,0.4599999785423279,,
0,4,0.874903378603982,0.5,,
0,5,0.7780403724882333,0.7799999713897705,,
0,6,0.8018941782379608,1.0,,
0,7,0.7494988021972219,0.9199999570846558,,
0,8,0.6491806460329835,0.9599999785423279,,
0,9,0.6893422681711355,0.9199999570846558,,
0,10,0.7211082491495734,0.85999995470047,,
0,11,0.708655014807477,0.9199999570846558,,
0,12,0.7102103838872913,0.9399999976158142,,
0,13,0.6900321542219539,0.9599999785423279,,
0,14,0.701382331994519,0.8799999952316284,,
0,15,0.6643160802620708,1.0,,
0,16,0.6503585575531986,0.9599999785423279,,
0,17,0.6509754817026976,0.9599999785423279,,
0,18,0.6746734247935292,0.9599999785423279,,
0,19,0.6293574677040609,1.0,,
0,20,0.6661563659633055,0.8799999952316284,,
0,21,0.6663828224946434,0.7799999713897705,,
0,22,0.6493543287757234,0.7400000095367432,,
0,23,0.7123043710487572,0.5999999642372131,,
0,24,0.7014508621872847,0.7400000095367432,,
0,25,0.6958053666308708,0.9199999570846558,,
0,26,0.6849016128905036,0.9599999785423279,,
0,27,0.6975609201461718,0.9599999785423279,,
0,28,0.6691750848965435,0.9799999594688416,,
0,29,0.7132890599102647,0.9599999785423279,,
0,30,0.6540401553978745,1.0,,
0,31,0.6313148505457941,1.0,,
0,32,0.6380496602239858,0.9799999594688416,,
0,33,0.6773268156613527,0.9399999976158142,,
0,34,0.6873531245993932,0.8999999761581421,,
0,35,0.6490104243133638,0.8999999761581421,,
0,36,0.7211844810549531,0.8999999761581421,,
0,37,0.6292562956341332,0.9399999976158142,,
0,38,0.7439297280253061,0.8399999737739563,,
0,39,0.6806844262416354,0.9599999785423279,,
0,40,0.6601940118479075,0.9599999785423279,,
0,41,0.6345180710557008,0.9799999594688416,,
0,42,0.65141018125241,0.9799999594688416,,
0,43,0.6352666069901618,0.9799999594688416,,
0,44,0.6522308222682431,0.9799999594688416,,
0,45,0.6616266387105457,0.8999999761581421,,
0,46,0.7044615138871355,0.8799999952316284,,
0,47,0.6486595446616285,0.8999999761581421,,
0,48,0.6903852723700028,0.7400000095367432,,
0,49,0.6529140881108532,0.9199999570846558,,
0,50,0.7591551335933261,0.9199999570846558,,
0,51,0.6911910653149689,0.9599999785423279,,
0,52,0.7341402547384723,0.9399999976158142,,
0,53,0.6659964384546225,0.9799999594688416,,
0,54,0.6448891399072535,1.0,,
0,55,0.7178247991875005,0.8799999952316284,,
0,56,0.6468938083537107,0.9199999570846558,,
0,57,0.659075127719301,0.8799999952316284,,
0,58,0.6459394392569969,0.9399999976158142,,
0,59,0.6856432825882272,0.8799999952316284,,
0,60,0.6242356848616956,0.9399999976158142,,
0,61,0.6918220316469166,0.8999999761581421,,
0,62,0.66752275824262,0.9599999785423279,,
0,63,0.7132306173523703,0.9399999976158142,,
0,64,0.6255157789014923,1.0,,
0,65,0.683484291614878,0.8999999761581421,,
0,66,0.6044558194086974,0.9799999594688416,,
0,67,0.6951051991146285,1.0,,
0,68,0.6713640709837877,0.8799999952316284,,
0,69,0.6886689519903879,0.9399999976158142,,
0,70,0.7211628590938338,0.9199999570846558,,
0,71,0.63960968981615,0.9799999594688416,,
0,72,0.6466201091879475,0.9799999594688416,,
0,73,0.6489066629246674,0.9599999785423279,,
0,74,0.6589931507172088,1.0,,
0,75,0.6854024604817414,0.9599999785423279,,
0,76,0.672991190240906,0.9399999976158142,,
0,77,0.6779403914671667,1.0,,
0,78,0.640773014820827,1.0,,
0,79,0.6652099594815634,1.0,,
0,80,0.6524955012877875,0.9599999785423279,,
0,81,0.7153121709425202,0.9599999785423279,,
0,82,0.6084697999082392,1.0,,
0,83,0.6351594157978925,1.0,,
0,84,0.6570227920210704,0.9199999570846558,,
0,85,0.6506697020862661,0.9799999594688416,,
0,86,0.6947558982888085,0.9399999976158142,,
0,87,0.6337168037740754,0.9799999594688416,,
0,88,0.6549938660071851,1.0,,
0,89,0.649460830737492,0.9799999594688416,,
0,90,0.6644298472654936,0.8999999761581421,,
0,91,0.6465459694282799,0.9399999976158142,,
0,92,0.6808411591819044,0.9799999594688416,,
0,93,0.6338989793239063,0.9599999785423279,,
0,94,0.6887522188166092,0.8999999761581421,,
0,95,0.6775827024799232,0.9799999594688416,,
0,96,0.6778654248371061,0.9199999570846558,,
0,97,0.6863484452727789,0.9599999785423279,,
0,98,0.6600133088588587,0.9399999976158142,,
0,99,0.6777446678071166,0.9599999785423279,,
0,100,0.5995325759744526,0.9799999594688416,,
0,101,0.6464437603014653,1.0,,
0,102,0.5959138669090928,1.0,,
0,103,0.5903615934819689,0.9199999570846558,,
0,104,0.6323740497038918,0.9399999976158142,,
0,105,0.6198908015939869,0.9399999976158142,,
0,106,0.6732628996128587,0.9199999570846558,,
0,107,0.6318785122565552,0.9599999785423279,,
0,108,0.6535318284044525,0.85999995470047,,
0,109,0.6302927053893046,0.9399999976158142,,
0,110,0.7169863574634354,0.8999999761581421,,
0,111,0.6140263799715523,0.9599999785423279,,
0,112,0.6191036447012638,0.9799999594688416,,
0,113,0.6612487903105967,0.9199999570846558,,
0,114,0.6305297306775528,0.9399999976158142,,
0,115,0.6012816275413927,0.9799999594688416,,
0,116,0.6611917294758473,0.8999999761581421,,
0,117,0.6168718271542629,0.9399999976158142,,
