epoch,batch,train_loss,train_acc,val_loss,val_acc
0,0,0.6936430931091309,0.41,,
0,1,0.681099534034729,0.61,,
0,2,0.6954770088195801,0.5,,
0,3,0.7185322642326355,0.41,,
0,4,0.6952992081642151,0.48,,
0,5,0.6898753643035889,0.48,,
0,6,0.6824206709861755,0.48,,
0,7,0.6644622683525085,0.56,,
0,8,0.668779730796814,0.45,,
0,9,0.6544862389564514,0.86,,
0,10,0.647226095199585,0.9,,
0,11,0.6432729959487915,0.92,,
0,12,0.6352483630180359,0.9,,
0,13,0.6231574416160583,0.96,,
0,14,0.6185765266418457,0.94,,
0,15,0.6244027018547058,0.86,,
0,16,0.6159356832504272,0.92,,
0,17,0.6132808923721313,0.89,,
0,18,0.6081264019012451,0.92,,
0,19,0.5976858735084534,0.97,,
0,20,0.592972993850708,0.96,,
0,21,0.5968002676963806,0.95,,
0,22,0.6066286563873291,0.93,,
0,23,0.5863645076751709,0.96,,
0,24,0.5886328220367432,0.93,,
0,25,0.5897737741470337,0.93,,
0,26,0.5794287323951721,0.92,,
0,27,0.569722056388855,0.94,,
0,28,0.5695497989654541,0.92,,
0,29,0.5574080944061279,0.95,,
0,30,0.5646430253982544,0.89,,
0,31,0.5531308650970459,0.94,,
0,32,0.5495294332504272,0.97,,
0,33,0.540910005569458,0.94,,
0,34,0.5384118556976318,0.94,,
0,35,0.5417347550392151,0.94,,
0,36,0.5477196574211121,0.92,,
0,37,0.5399823188781738,0.94,,
0,38,0.5634728074073792,0.86,,
0,39,0.5540516376495361,0.94,,
0,40,0.5467031598091125,0.95,,
0,41,0.561850905418396,0.92,,
0,42,0.5486288666725159,0.91,,
0,43,0.5471562743186951,0.95,,
0,44,0.5543859601020813,0.91,,
0,45,0.5540341734886169,0.9,,
0,46,0.5395491123199463,0.96,,
0,47,0.5593269467353821,0.91,,
0,48,0.5598487854003906,0.9,,
0,49,0.5407940149307251,0.94,,
0,50,0.5571152567863464,0.92,,
0,51,0.5569709539413452,0.9,,
0,52,0.5342499017715454,0.94,,
0,53,0.5373181104660034,0.97,,
0,54,0.5378981828689575,0.96,,
0,55,0.5411701798439026,0.93,,
0,56,0.5355451703071594,0.93,,
0,57,0.547508180141449,0.92,,
0,58,0.5180763602256775,0.98,,
0,59,0.5251613855361938,0.94,,
0,60,0.5148053765296936,0.97,,
0,61,0.5389372110366821,0.92,,
0,62,0.5185782313346863,0.97,,
0,63,0.5361902117729187,0.89,,
0,64,0.5412451028823853,0.88,,
0,65,0.5326970815658569,0.91,,
0,66,0.5246848464012146,0.94,,
0,67,0.5215557217597961,0.92,,
0,68,0.5200739502906799,0.96,,
0,69,0.5146912336349487,0.94,,
0,70,0.5223374962806702,0.96,,
0,71,0.5378126502037048,0.91,,
0,72,0.531552791595459,0.92,,
0,73,0.5316824913024902,0.89,,
0,74,0.5228404402732849,0.93,,
0,75,0.5262571573257446,0.93,,
0,76,0.519951343536377,0.95,,
0,77,0.5268715023994446,0.94,,
0,78,0.5252480506896973,0.93,,
0,79,0.5328039526939392,0.92,,
0,80,0.5420454740524292,0.89,,
0,81,0.5498979091644287,0.9,,
0,82,0.5254813432693481,0.94,,
0,83,0.5167340636253357,0.96,,
0,84,0.5382845401763916,0.91,,
0,85,0.5147386193275452,0.98,,
0,86,0.5159610509872437,0.95,,
0,87,0.5428561568260193,0.9,,
0,88,0.5395445227622986,0.92,,
0,89,0.5324934124946594,0.93,,
0,90,0.5306411981582642,0.91,,
0,91,0.5257855653762817,0.95,,
0,92,0.5181729197502136,0.95,,
0,93,0.529227614402771,0.93,,
0,94,0.5149476528167725,0.95,,
0,95,0.5215093493461609,0.94,,
0,96,0.5465463399887085,0.92,,
0,97,0.5200810432434082,0.94,,
