epoch,batch,train_loss,train_acc,val_loss,val_acc
0,0,0.7246384620666504,0.33,,
0,1,0.6899669170379639,0.59,,
0,2,0.6661894917488098,0.64,,
0,3,0.6491441130638123,0.65,,
0,4,0.6561228036880493,0.61,,
0,5,0.5813189744949341,0.73,,
0,6,0.6373467445373535,0.63,,
0,7,0.6366212368011475,0.64,,
0,8,0.5969654321670532,0.72,,
0,9,0.574374794960022,0.76,,
0,10,0.5826458930969238,0.73,,
0,11,0.5529326796531677,0.81,,
0,12,0.5425474047660828,0.86,,
0,13,0.5706015825271606,0.85,,
0,14,0.5418822765350342,0.9,,
0,15,0.5583157539367676,0.84,,
0,16,0.5642001032829285,0.81,,
0,17,0.5465043783187866,0.87,,
0,18,0.5412836670875549,0.88,,
0,19,0.5454947352409363,0.86,,
0,20,0.5019055604934692,0.94,,
0,21,0.5252731442451477,0.85,,
0,22,0.5079613327980042,0.93,,
0,23,0.4881534278392792,0.94,,
0,24,0.4939548969268799,0.9,,
0,25,0.4835003912448883,0.92,,
0,26,0.475638210773468,0.94,,
0,27,0.4645357131958008,0.93,,
0,28,0.4497471749782562,0.97,,
0,29,0.44842350482940674,0.97,,
0,30,0.4456619322299957,0.97,,
0,31,0.4453393518924713,0.99,,
0,32,0.4399665892124176,0.97,,
0,33,0.45818617939949036,0.97,,
0,34,0.4453703761100769,0.97,,
0,35,0.4465100169181824,0.97,,
0,36,0.4424731433391571,0.95,,
0,37,0.4330575168132782,0.97,,
0,38,0.44227465987205505,0.95,,
0,39,0.43832170963287354,0.99,,
0,40,0.41883522272109985,0.99,,
0,41,0.40792107582092285,1.0,,
0,42,0.42263779044151306,0.96,,
0,43,0.41999685764312744,0.98,,
0,44,0.41627737879753113,0.99,,
0,45,0.43978872895240784,0.99,,
0,46,0.4129406213760376,0.98,,
0,47,0.4352242946624756,0.98,,
0,48,0.4062495529651642,1.0,,
0,49,0.4070701599121094,0.98,,
0,50,0.4075726270675659,0.99,,
0,51,0.4061131179332733,0.98,,
0,52,0.40068376064300537,1.0,,
0,53,0.4165833294391632,0.97,,
0,54,0.41679543256759644,0.96,,
0,55,0.41004204750061035,0.96,,
0,56,0.41553276777267456,0.97,,
0,57,0.3943682014942169,0.99,,
0,58,0.39911383390426636,0.97,,
0,59,0.4209938049316406,0.97,,
0,60,0.38645756244659424,0.99,,
0,61,0.39822208881378174,0.98,,
0,62,0.39465463161468506,0.98,,
0,63,0.4074350595474243,1.0,,
0,64,0.40967053174972534,0.96,,
0,65,0.39311474561691284,0.99,,
0,66,0.400473952293396,0.96,,
0,67,0.4104493260383606,0.96,,
0,68,0.4026390016078949,0.99,,
0,69,0.4094507098197937,0.95,,
0,70,0.4044781029224396,0.98,,
0,71,0.3893255591392517,0.98,,
0,72,0.4002206325531006,0.99,,
0,73,0.4107036590576172,0.98,,
0,74,0.4147736430168152,0.99,,
0,75,0.38341087102890015,0.99,,
0,76,0.40412437915802,0.96,,
0,77,0.3994493782520294,0.97,,
0,78,0.40866997838020325,0.95,,
0,79,0.41257789731025696,0.95,,
0,80,0.40362730622291565,0.99,,
0,81,0.39596349000930786,0.96,,
0,82,0.42467445135116577,0.95,,
0,83,0.4063446819782257,0.97,,
0,84,0.41199177503585815,0.99,,
0,85,0.4021547734737396,1.0,,
0,86,0.39410200715065,0.97,,
0,87,0.39066287875175476,0.98,,
0,88,0.40883857011795044,0.97,,
0,89,0.4161643087863922,0.96,,
0,90,0.3975450098514557,0.99,,
0,91,0.41211578249931335,0.96,,
0,92,0.4049963355064392,0.98,,
0,93,0.3948158025741577,0.99,,
0,94,0.40384024381637573,0.99,,
0,95,0.3955307900905609,0.99,,
0,96,0.4021458327770233,0.99,,
0,97,0.4145156741142273,0.98,,
0,98,0.3942357003688812,0.99,,
0,99,0.4132375419139862,0.98,,
0,100,0.4133680760860443,0.97,,
0,101,0.3877449333667755,1.0,,
0,102,0.40667206048965454,0.98,,
0,103,0.4327813982963562,0.9565217391304348,,
0,104,,,0.4077357103427251,0.9846666666666665
