epoch,batch,train_loss,train_acc,val_loss,val_acc
0,0,0.7048753499984741,0.5,,
0,1,0.7003495693206787,0.44,,
0,2,0.6921384334564209,0.53,,
0,3,0.6903787851333618,0.53,,
0,4,0.6847126483917236,0.55,,
0,5,0.685474693775177,0.54,,
0,6,0.6689310669898987,0.59,,
0,7,0.6643663048744202,0.6,,
0,8,0.7081756591796875,0.46,,
0,9,0.6848123073577881,0.52,,
0,10,0.6797851324081421,0.52,,
0,11,0.679949939250946,0.51,,
0,12,0.6723144054412842,0.75,,
0,13,0.6753437519073486,0.9,,
0,14,0.6740990281105042,0.99,,
0,15,0.6726182699203491,0.52,,
0,16,0.6719282269477844,0.47,,
0,17,0.6709707379341125,0.99,,
0,18,0.6628121733665466,0.85,,
0,19,0.6748275756835938,0.45,,
0,20,0.6699550151824951,0.48,,
0,21,0.6572514176368713,0.57,,
0,22,0.655354380607605,0.54,,
0,23,0.6447291374206543,0.6,,
0,24,0.6489251852035522,0.57,,
0,25,0.6689883470535278,0.49,,
0,26,0.6690309047698975,0.49,,
0,27,0.6551917791366577,0.53,,
0,28,0.6627172827720642,0.58,,
0,29,0.6514827013015747,0.92,,
0,30,0.6628181338310242,0.89,,
0,31,0.6608393788337708,0.74,,
0,32,0.6542426347732544,0.99,,
0,33,0.6534191966056824,0.89,,
0,34,0.6382383108139038,0.8,,
0,35,0.6409042477607727,0.58,,
0,36,0.6364290714263916,0.59,,
0,37,0.6653590202331543,0.52,,
0,38,0.6644843816757202,0.53,,
0,39,0.6547808647155762,0.54,,
0,40,0.6723579168319702,0.49,,
0,41,0.6216766238212585,0.64,,
0,42,0.649844229221344,0.57,,
0,43,0.6289316415786743,0.77,,
0,44,0.6413690447807312,0.75,,
0,45,0.6488552689552307,0.7,,
0,46,0.6407833695411682,0.71,,
0,47,0.6472124457359314,0.62,,
0,48,0.6490647792816162,0.59,,
0,49,0.6418859958648682,0.66,,
0,50,0.6415008306503296,0.64,,
0,51,0.6482633948326111,0.53,,
0,52,0.6402639746665955,0.61,,
0,53,0.6555508971214294,0.51,,
0,54,0.6552531719207764,0.51,,
0,55,0.644382119178772,0.59,,
0,56,0.6496306657791138,0.61,,
0,57,0.6462360620498657,0.72,,
0,58,0.651670515537262,0.75,,
0,59,0.6496336460113525,0.87,,
0,60,0.649280846118927,0.99,,
0,61,0.6548115611076355,0.98,,
0,62,0.6515461802482605,0.93,,
0,63,0.6470395922660828,0.83,,
0,64,0.660234808921814,0.64,,
0,65,0.6492193341255188,0.63,,
0,66,0.6589303016662598,0.57,,
0,67,0.6447013020515442,0.77,,
0,68,0.6381222009658813,0.87,,
0,69,0.6472520232200623,0.8,,
0,70,0.6429116129875183,0.88,,
0,71,0.6448623538017273,0.88,,
0,72,0.645592451095581,0.78,,
0,73,0.6392667293548584,0.77,,
0,74,0.6548489332199097,0.61,,
0,75,0.6571519374847412,0.55,,
0,76,0.6448715329170227,0.66,,
0,77,0.6528851389884949,0.62,,
0,78,0.6473197937011719,0.76,,
0,79,0.6464676856994629,0.82,,
0,80,0.6500669717788696,0.87,,
0,81,0.6495407223701477,0.9,,
0,82,0.6456285715103149,0.95,,
0,83,0.648796021938324,0.93,,
0,84,0.6515047550201416,0.99,,
0,85,0.6461179256439209,0.9,,
0,86,0.6397988796234131,0.87,,
0,87,0.6462133526802063,0.7,,
0,88,0.6570422649383545,0.54,,
0,89,0.6389986276626587,0.66,,
0,90,0.6480799913406372,0.58,,
0,91,0.6627743244171143,0.51,,
0,92,0.6473315358161926,0.69,,
0,93,0.6441547870635986,0.81,,
0,94,0.6461595296859741,0.94,,
0,95,0.6504451632499695,0.96,,
0,96,0.6526502966880798,0.9,,
0,97,0.6495739817619324,0.96,,
0,98,0.6447439789772034,0.89,,
0,99,0.6345036029815674,0.79,,
0,100,0.6285777688026428,0.66,,
0,101,0.6513446569442749,0.52,,
0,102,0.6331307888031006,0.59,,
0,103,0.6627010107040405,0.5217391304347826,,
0,104,,,0.6567116677761078,0.5311428571428572
