epoch,batch,train_loss,train_acc,val_loss,val_acc
0,0,0.6922123432159424,0.58,,
0,1,0.690462052822113,0.52,,
0,2,0.6919305324554443,0.49,,
0,3,0.6861308217048645,0.53,,
0,4,0.6841141581535339,0.53,,
0,5,0.6869266033172607,0.41,,
0,6,0.6737501621246338,0.87,,
0,7,0.6664981245994568,0.95,,
0,8,0.6574167609214783,0.94,,
0,9,0.6535308361053467,0.7,,
0,10,0.6474984884262085,0.61,,
0,11,0.6320642828941345,0.56,,
0,12,0.6238702535629272,0.52,,
0,13,0.595252513885498,0.59,,
0,14,0.6018478870391846,0.54,,
0,15,0.5546385049819946,0.66,,
0,16,0.5673781037330627,0.6,,
0,17,0.5700271129608154,0.59,,
0,18,0.568691074848175,0.57,,
0,19,0.568988025188446,0.55,,
0,20,0.5629827380180359,0.74,,
0,21,0.5492473840713501,0.85,,
0,22,0.5653440952301025,0.87,,
0,23,0.5456086993217468,0.96,,
0,24,0.5421156287193298,0.99,,
0,25,0.5451233386993408,0.97,,
0,26,0.5345274806022644,0.97,,
0,27,0.5325322151184082,0.96,,
0,28,0.5242224931716919,1.0,,
0,29,0.5141461491584778,0.99,,
0,30,0.5188345909118652,0.98,,
0,31,0.5178974270820618,0.97,,
0,32,0.5198513269424438,0.98,,
0,33,0.5166204571723938,0.96,,
0,34,0.5120002627372742,0.98,,
0,35,0.515343427658081,0.97,,
0,36,0.5051888823509216,0.99,,
0,37,0.5034381151199341,0.98,,
0,38,0.520653247833252,0.95,,
0,39,0.4992899000644684,0.98,,
0,40,0.503663957118988,0.98,,
0,41,0.5066758990287781,0.98,,
0,42,0.49106132984161377,1.0,,
0,43,0.5055214762687683,0.98,,
0,44,0.4908143877983093,0.99,,
0,45,0.48491135239601135,1.0,,
0,46,0.506147563457489,0.97,,
0,47,0.5042435526847839,0.96,,
0,48,0.502751886844635,0.98,,
0,49,0.4893783628940582,1.0,,
0,50,0.5014187097549438,0.99,,
0,51,0.5089741349220276,0.94,,
0,52,0.490751177072525,0.99,,
0,53,0.48742735385894775,1.0,,
0,54,0.48419198393821716,0.99,,
0,55,0.4888854920864105,0.98,,
0,56,0.4858699142932892,0.98,,
0,57,0.49651360511779785,0.97,,
0,58,0.5055835247039795,0.96,,
0,59,0.5043625831604004,0.97,,
0,60,0.4782284200191498,0.99,,
0,61,0.4902076721191406,0.97,,
0,62,0.5109096765518188,0.99,,
0,63,0.4898760914802551,0.99,,
0,64,0.47498977184295654,0.99,,
0,65,0.5084485411643982,0.93,,
0,66,0.4955478608608246,0.98,,
0,67,0.49506843090057373,0.97,,
0,68,0.4784751534461975,1.0,,
0,69,0.4893811345100403,0.96,,
0,70,0.5053045153617859,0.96,,
0,71,0.48384949564933777,0.99,,
0,72,0.4879882037639618,0.99,,
0,73,0.4863271415233612,0.98,,
0,74,0.4839496612548828,1.0,,
0,75,0.48528531193733215,0.99,,
0,76,0.48427191376686096,0.98,,
0,77,0.4817776381969452,0.99,,
0,78,0.4910729229450226,0.99,,
0,79,0.5039244294166565,0.96,,
0,80,0.5103369355201721,0.97,,
0,81,0.4941262900829315,0.99,,
0,82,0.4946432411670685,0.96,,
0,83,0.48765963315963745,0.99,,
0,84,0.48503199219703674,0.98,,
0,85,0.4866718351840973,0.99,,
0,86,0.49340108036994934,0.98,,
0,87,0.4963172972202301,0.98,,
0,88,0.4810064733028412,0.99,,
0,89,0.49929895997047424,0.99,,
0,90,0.49280017614364624,0.99,,
0,91,0.48935821652412415,0.99,,
0,92,0.4848524034023285,0.99,,
0,93,0.49151211977005005,1.0,,
0,94,0.4903776943683624,0.99,,
0,95,0.49299636483192444,0.99,,
0,96,0.48985350131988525,0.98,,
0,97,0.49002552032470703,0.98,,
0,98,0.5066909193992615,0.95,,
0,99,0.49610474705696106,0.96,,
0,100,0.49930310249328613,0.99,,
0,101,0.49314242601394653,0.95,,
0,102,0.4958716630935669,0.96,,
0,103,0.47836169600486755,1.0,,
