epoch,batch,train_loss,train_acc,val_loss,val_acc
0,0,0.6951703429222107,0.45,,
0,1,0.6798850297927856,0.59,,
0,2,0.6739597916603088,0.56,,
0,3,0.6843808889389038,0.53,,
0,4,0.68302321434021,0.51,,
0,5,0.6791093349456787,0.51,,
0,6,0.6791965961456299,0.46,,
0,7,0.6701112389564514,0.67,,
0,8,0.6684099435806274,0.63,,
0,9,0.6684106588363647,0.57,,
0,10,0.6621661186218262,0.56,,
0,11,0.6719768047332764,0.57,,
0,12,0.6531451344490051,0.63,,
0,13,0.6528466939926147,0.61,,
0,14,0.6586523652076721,0.65,,
0,15,0.6515039205551147,0.66,,
0,16,0.6466764211654663,0.69,,
0,17,0.6239145398139954,0.77,,
0,18,0.6303397417068481,0.75,,
0,19,0.6407789587974548,0.68,,
0,20,0.6234425902366638,0.74,,
0,21,0.6213071346282959,0.76,,
0,22,0.6384395360946655,0.63,,
0,23,0.6241266131401062,0.67,,
0,24,0.5987645983695984,0.72,,
0,25,0.6459698677062988,0.64,,
0,26,0.6270714402198792,0.7,,
0,27,0.6183034777641296,0.75,,
0,28,0.6281617283821106,0.66,,
0,29,0.6193006038665771,0.71,,
0,30,0.5999219417572021,0.77,,
0,31,0.6001736521720886,0.76,,
0,32,0.6035831570625305,0.71,,
0,33,0.5850875973701477,0.71,,
0,34,0.6287091374397278,0.66,,
0,35,0.593554675579071,0.71,,
0,36,0.6286208629608154,0.61,,
0,37,0.596193790435791,0.71,,
0,38,0.5793899297714233,0.74,,
0,39,0.6095184683799744,0.68,,
0,40,0.6555668711662292,0.64,,
0,41,0.5982269048690796,0.66,,
0,42,0.5852073431015015,0.72,,
0,43,0.5398991703987122,0.74,,
0,44,0.5674766302108765,0.7,,
0,45,0.563118040561676,0.75,,
0,46,0.5696130990982056,0.74,,
0,47,0.5878547430038452,0.7,,
0,48,0.5748777985572815,0.7,,
0,49,0.5565693378448486,0.71,,
0,50,0.6175273656845093,0.64,,
0,51,0.5635923743247986,0.72,,
0,52,0.549468457698822,0.77,,
0,53,0.5583929419517517,0.71,,
0,54,0.5555967092514038,0.73,,
0,55,0.6246225833892822,0.65,,
0,56,0.6019734740257263,0.71,,
0,57,0.5640618801116943,0.72,,
0,58,0.5733299851417542,0.74,,
0,59,0.5922856330871582,0.71,,
0,60,0.6016595363616943,0.71,,
0,61,0.57816082239151,0.75,,
0,62,0.6074413657188416,0.68,,
0,63,0.6235013008117676,0.69,,
0,64,0.5466587543487549,0.76,,
0,65,0.6079390645027161,0.67,,
0,66,0.558798611164093,0.78,,
0,67,0.5940874218940735,0.71,,
0,68,0.5924980044364929,0.69,,
0,69,0.5984304547309875,0.73,,
0,70,0.5367317795753479,0.73,,
0,71,0.5410929322242737,0.75,,
0,72,0.5235031247138977,0.82,,
0,73,0.5788193345069885,0.72,,
0,74,0.5823721289634705,0.72,,
0,75,0.5560787320137024,0.76,,
0,76,0.5617963671684265,0.72,,
0,77,0.5963282585144043,0.66,,
0,78,0.5984177589416504,0.68,,
0,79,0.5896046757698059,0.69,,
0,80,0.6049612164497375,0.68,,
0,81,0.5756248235702515,0.67,,
0,82,0.6689024567604065,0.65,,
0,83,0.6272234320640564,0.64,,
