epoch,batch,train_loss,train_acc,val_loss,val_acc
0,0,0.6920520663261414,0.51,,
0,1,0.6767275929450989,0.59,,
0,2,0.6741687059402466,0.56,,
0,3,0.6884450316429138,0.53,,
0,4,0.6875206232070923,0.51,,
0,5,0.6828725934028625,0.51,,
0,6,0.6837541460990906,0.5,,
0,7,0.6737152338027954,0.71,,
0,8,0.6726688146591187,0.61,,
0,9,0.6803741455078125,0.53,,
0,10,0.6816073656082153,0.51,,
0,11,0.6864452362060547,0.49,,
0,12,0.6668393015861511,0.61,,
0,13,0.6708461046218872,0.61,,
0,14,0.6695234775543213,0.66,,
0,15,0.6685526967048645,0.69,,
0,16,0.6603839993476868,0.68,,
0,17,0.653346836566925,0.77,,
0,18,0.6604061722755432,0.69,,
0,19,0.6617794632911682,0.63,,
0,20,0.6498434543609619,0.67,,
0,21,0.6495109796524048,0.65,,
0,22,0.6455645561218262,0.64,,
0,23,0.6467697620391846,0.65,,
0,24,0.6332676410675049,0.65,,
0,25,0.6813052296638489,0.53,,
0,26,0.657453715801239,0.61,,
0,27,0.6535845398902893,0.65,,
0,28,0.6640869975090027,0.65,,
0,29,0.6420639157295227,0.7,,
0,30,0.6227273344993591,0.73,,
0,31,0.6344797611236572,0.74,,
0,32,0.6262270212173462,0.69,,
0,33,0.6295018196105957,0.69,,
0,34,0.6694909930229187,0.61,,
0,35,0.632434070110321,0.69,,
0,36,0.6703354120254517,0.6,,
0,37,0.6305671334266663,0.67,,
0,38,0.645702064037323,0.62,,
0,39,0.6395260095596313,0.67,,
0,40,0.6641567945480347,0.64,,
0,41,0.6349286437034607,0.67,,
0,42,0.639956533908844,0.7,,
0,43,0.6225743293762207,0.65,,
0,44,0.6078409552574158,0.71,,
0,45,0.6237274408340454,0.7,,
0,46,0.6198981404304504,0.67,,
0,47,0.6142838001251221,0.68,,
0,48,0.6286844611167908,0.68,,
0,49,0.5841094255447388,0.7,,
0,50,0.6354209184646606,0.63,,
0,51,0.6223225593566895,0.66,,
0,52,0.636340320110321,0.61,,
0,53,0.5930696129798889,0.67,,
0,54,0.6264838576316833,0.65,,
0,55,0.662273108959198,0.6,,
0,56,0.6353440284729004,0.64,,
0,57,0.616342306137085,0.7,,
0,58,0.6050956845283508,0.71,,
0,59,0.6419166326522827,0.62,,
0,60,0.63008713722229,0.66,,
0,61,0.6082121133804321,0.69,,
0,62,0.6536445021629333,0.61,,
0,63,0.6447984576225281,0.61,,
0,64,0.6264585256576538,0.67,,
0,65,0.6200865507125854,0.65,,
0,66,0.6162363290786743,0.71,,
0,67,0.6518160104751587,0.65,,
0,68,0.6210185885429382,0.67,,
0,69,0.6386045813560486,0.62,,
0,70,0.6008627414703369,0.68,,
0,71,0.6001747846603394,0.74,,
0,72,0.6110305190086365,0.71,,
0,73,0.6103273630142212,0.72,,
0,74,0.6208735704421997,0.62,,
0,75,0.5797922611236572,0.75,,
0,76,0.6058542728424072,0.71,,
0,77,0.6441870331764221,0.65,,
0,78,0.6246925592422485,0.67,,
0,79,0.6496315598487854,0.59,,
0,80,0.6644079685211182,0.6,,
0,81,0.6180610656738281,0.68,,
0,82,0.6753678917884827,0.59,,
0,83,0.6499326229095459,0.62,,
