epoch,batch,train_loss,train_acc,val_loss,val_acc
0,0,0.9764677498659708,0.5799999833106995,,
0,1,0.9236879785495705,0.5799999833106995,,
0,2,0.8572125011946818,0.6800000071525574,,
0,3,0.8758055238914157,0.9199999570846558,,
0,4,0.8428529626943358,0.8399999737739563,,
0,5,0.8518623699800321,0.9399999976158142,,
0,6,0.8296737400539066,0.9199999570846558,,
0,7,0.8073768195390569,0.8399999737739563,,
0,8,0.7682928285700787,0.8199999928474426,,
0,9,0.75223439536088,0.8799999952316284,,
0,10,0.7677631555251349,0.9199999570846558,,
0,11,0.7486798012641213,0.8799999952316284,,
0,12,0.7365971356198971,0.7999999523162842,,
0,13,0.7985064752425619,0.6200000047683716,,
0,14,0.7318459593904332,0.7599999904632568,,
0,15,0.7139791133437425,0.8999999761581421,,
0,16,0.7081334724363941,1.0,,
0,17,0.775605304188045,0.9199999570846558,,
0,18,0.7475069426453999,0.9599999785423279,,
0,19,0.7273149343992078,0.8399999737739563,,
0,20,0.7531451330881244,0.85999995470047,,
0,21,0.7517770017624771,0.9599999785423279,,
0,22,0.7279102198964661,0.9599999785423279,,
0,23,0.7254533263669937,0.8199999928474426,,
0,24,0.6560620226685066,0.699999988079071,,
0,25,0.7481262228669273,0.6200000047683716,,
0,26,0.8079757319336247,0.6399999856948853,,
0,27,0.6779386570415487,0.8999999761581421,,
0,28,0.6912681749559119,0.9599999785423279,,
0,29,0.7070404901490979,0.9399999976158142,,
0,30,0.7356405590263774,0.8999999761581421,,
0,31,0.7565786420532864,0.9199999570846558,,
0,32,0.7046865231269028,0.8999999761581421,,
0,33,0.7135411189275448,0.8199999928474426,,
0,34,0.6360348035665488,0.8199999928474426,,
0,35,0.7263243726636905,0.6800000071525574,,
0,36,0.6896722491072204,0.7199999690055847,,
0,37,0.7035003577823769,0.85999995470047,,
0,38,0.6728818826096782,0.85999995470047,,
0,39,0.7701101354404226,0.8999999761581421,,
0,40,0.7475757135599572,0.8799999952316284,,
0,41,0.7317649680009166,0.9599999785423279,,
0,42,0.7616628563257598,0.9599999785423279,,
0,43,0.7133722914524404,0.8799999952316284,,
0,44,0.6938459412464993,0.7599999904632568,,
0,45,0.6956003289906838,0.7799999713897705,,
0,46,0.7510227636744924,0.7400000095367432,,
0,47,0.7188313151626358,0.8799999952316284,,
0,48,0.728495176414649,0.9399999976158142,,
0,49,0.711070677680048,0.9599999785423279,,
0,50,0.7013866041311221,0.9599999785423279,,
0,51,0.6977372974786761,0.8999999761581421,,
0,52,0.6920650812597203,0.9799999594688416,,
0,53,0.7264146926112097,0.9199999570846558,,
0,54,0.697066700471837,0.8399999737739563,,
0,55,0.6554550459177199,0.7400000095367432,,
0,56,0.8084682956377021,0.6200000047683716,,
0,57,0.7828661524903591,0.8399999737739563,,
0,58,0.6872960167122785,0.9199999570846558,,
0,59,0.6925773060575067,0.9599999785423279,,
0,60,0.6804596824405624,0.9799999594688416,,
0,61,0.7017318341110647,0.8999999761581421,,
0,62,0.7044233387043575,0.9599999785423279,,
0,63,0.7366644345514065,0.8399999737739563,,
0,64,0.6991285620541716,0.9199999570846558,,
0,65,0.6918293579509619,0.8999999761581421,,
0,66,0.6126610869294703,0.9199999570846558,,
0,67,0.6311114820121182,0.7999999523162842,,
0,68,0.7097231936394269,0.6599999666213989,,
0,69,0.7701074107117947,0.699999988079071,,
0,70,0.6479823137506893,0.8799999952316284,,
0,71,0.6762513561298882,0.7999999523162842,,
0,72,0.7584266475034004,0.8999999761581421,,
0,73,0.6991960776028043,0.9799999594688416,,
0,74,0.7009140765586854,0.9599999785423279,,
0,75,0.7102445304438584,0.9199999570846558,,
0,76,0.7221285922780328,0.9599999785423279,,
0,77,0.6612938605939056,0.9799999594688416,,
0,78,0.6233243307024084,0.8399999737739563,,
0,79,0.7046089162365188,0.6800000071525574,,
0,80,0.8437278920066286,0.6599999666213989,,
0,81,0.6939131336465049,0.7799999713897705,,
0,82,0.6787570306462726,0.8799999952316284,,
0,83,0.6922916537923202,0.8799999952316284,,
0,84,0.7162560210921359,0.9399999976158142,,
0,85,0.7177560005677609,0.9199999570846558,,
0,86,0.6664000555672756,0.9599999785423279,,
0,87,0.7052802096021762,0.9799999594688416,,
0,88,0.7001592052904049,0.9599999785423279,,
0,89,0.7296967983813518,0.85999995470047,,
0,90,0.668775892775178,0.8199999928474426,,
0,91,0.7733826274069326,0.7599999904632568,,
0,92,0.7340980035792003,0.8399999737739563,,
0,93,0.7165388275838811,0.9199999570846558,,
0,94,0.7118914329243251,0.9199999570846558,,
0,95,0.7078747363221126,0.9199999570846558,,
0,96,0.7380849976066267,0.9399999976158142,,
0,97,0.6983471726629549,0.85999995470047,,
0,98,0.6590795729452259,0.9599999785423279,,
0,99,0.6959604692678274,0.9399999976158142,,
0,100,0.6468107806311602,0.9799999594688416,,
0,101,0.6806943322125558,0.9399999976158142,,
0,102,0.7236367745563962,0.8399999737739563,,
0,103,0.6897025367487517,0.85999995470047,,
0,104,0.6726826555860369,0.8199999928474426,,
0,105,0.6800578697470886,0.8199999928474426,,
0,106,0.7298720456423243,0.7799999713897705,,
0,107,0.6571095015468273,0.9199999570846558,,
0,108,0.6823218378509769,0.8799999952316284,,
0,109,0.7080340862206751,0.9199999570846558,,
0,110,0.6885824210194557,0.8999999761581421,,
0,111,0.6928592596313871,0.9199999570846558,,
0,112,0.6965744683173548,0.9399999976158142,,
0,113,0.6753381950504733,1.0,,
0,114,0.7094168592784916,0.9199999570846558,,
0,115,0.7032480736142229,0.8999999761581421,,
0,116,0.6914569516059266,0.8799999952316284,,
0,117,0.6828684788957691,0.9199999570846558,,
0,118,0.6903284791666274,0.9399999976158142,,
0,119,0.6582519572072337,0.9599999785423279,,
0,120,0.6798746113910289,1.0,,
0,121,0.6493994241172599,0.9399999976158142,,
0,122,0.749533516327486,0.9799999594688416,,
0,123,0.7098253223898452,0.8399999737739563,,
0,124,0.6758509294371663,0.8999999761581421,,
0,125,0.7072209189159557,0.7999999523162842,,
0,126,0.7642273156988655,0.7599999904632568,,
0,127,0.7247026783396217,0.9399999976158142,,
0,128,0.663005376917607,0.9599999785423279,,
0,129,0.6657979059983449,0.9799999594688416,,
0,130,0.6722171070273271,0.9199999570846558,,
0,131,0.6782797044794862,0.9399999976158142,,
0,132,0.7326703603364112,0.8799999952316284,,
0,133,0.6773789811797402,0.8999999761581421,,
0,134,0.7598563360896212,0.85999995470047,,
0,135,0.6410096434067916,0.9599999785423279,,
0,136,0.7303625146006093,0.9199999570846558,,
0,137,0.7066208702697785,0.9199999570846558,,
0,138,0.6518195641232747,0.9599999785423279,,
0,139,0.6784766953225193,0.9399999976158142,,
0,140,0.7210776391198523,0.8399999737739563,,
0,141,0.6498154897259875,0.8999999761581421,,
0,142,0.6415174134952639,0.8199999928474426,,
0,143,0.7255401599623217,0.699999988079071,,
0,144,0.7281093421219366,0.8199999928474426,,
0,145,0.6963345324814219,0.8199999928474426,,
0,146,0.6453905647817321,0.8999999761581421,,
0,147,0.6436068717533795,0.9599999785423279,,
0,148,0.750812395258069,0.8999999761581421,,
0,149,0.6656510341786157,0.9599999785423279,,
0,150,0.6776265224170114,0.8799999952316284,,
0,151,0.6734709678987427,0.9399999976158142,,
0,152,0.716303876787309,0.9599999785423279,,
0,153,0.7090527247798591,0.9799999594688416,,
0,154,0.6978541617319413,0.9199999570846558,,
0,155,0.7053777187979096,0.85999995470047,,
0,156,0.657404897966608,0.8399999737739563,,
0,157,0.6958457286080002,0.7799999713897705,,
0,158,0.7119484746418507,0.8199999928474426,,
0,159,0.6568696487774196,0.8999999761581421,,
0,160,0.6971077435797814,0.8999999761581421,,
0,161,0.6106970609470919,0.8999999761581421,,
0,162,0.6325565035226512,0.8399999737739563,,
0,163,0.6521472720712532,0.8199999928474426,,
0,164,0.7319534984803222,0.7599999904632568,,
0,165,0.6929342081155268,0.8199999928474426,,
0,166,0.6667011224360604,0.9399999976158142,,
0,167,0.6706515285394608,0.8799999952316284,,
0,168,0.6554380518787689,0.9199999570846558,,
0,169,0.6200900264782147,0.9799999594688416,,
0,170,0.6563992453634052,0.9399999976158142,,
0,171,0.6549136592185141,0.9599999785423279,,
0,172,0.662200830047935,1.0,,
0,173,0.6388832534232701,1.0,,
0,174,0.6903671312713964,0.9399999976158142,,
0,175,0.6819010723564958,0.9199999570846558,,
0,176,0.7657962045598613,0.9399999976158142,,
0,177,0.6910013176359405,0.9333333969116211,,
0,,,,0.6863480544753779,0.9270818712664586
1,0,0.6830222164040735,0.85999995470047,,
1,1,0.6994723140800048,0.7599999904632568,,
1,2,0.6924470726120738,0.7199999690055847,,
1,3,0.7699191661175523,0.7199999690055847,,
1,4,0.7530762041883601,0.7799999713897705,,
1,5,0.6832584268665448,0.8799999952316284,,
1,6,0.7109361667833416,0.8999999761581421,,
1,7,0.6981580439266938,0.9599999785423279,,
1,8,0.7493405567074146,0.8799999952316284,,
1,9,0.7246981740872309,0.9399999976158142,,
1,10,0.7485110843720599,0.85999995470047,,
1,11,0.6999492144466618,0.8999999761581421,,
1,12,0.690599880774113,0.8999999761581421,,
1,13,0.7404316444232886,0.8799999952316284,,
1,14,0.6781160301976358,0.8799999952316284,,
1,15,0.6916882059658798,0.8799999952316284,,
1,16,0.7212035199008477,0.8399999737739563,,
1,17,0.6878433157002489,0.9399999976158142,,
1,18,0.682373166108886,0.9599999785423279,,
1,19,0.6783456811447234,0.9799999594688416,,
1,20,0.6794464412756199,0.9599999785423279,,
1,21,0.6624206517119231,0.9799999594688416,,
1,22,0.6413238382937929,0.9799999594688416,,
1,23,0.6528609599045223,0.85999995470047,,
1,24,0.7636419308045521,0.6399999856948853,,
1,25,0.7497451951014102,0.7799999713897705,,
1,26,0.6819272613307987,0.8199999928474426,,
1,27,0.6491210734368212,0.85999995470047,,
1,28,0.6687841124574405,0.8199999928474426,,
1,29,0.619904756003561,0.7799999713897705,,
1,30,0.696659093555565,0.699999988079071,,
1,31,0.6954809575252093,0.7199999690055847,,
1,32,0.6445006825306416,0.8399999737739563,,
1,33,0.7135710417217033,0.7999999523162842,,
1,34,0.7592825994815934,0.8199999928474426,,
1,35,0.702492530806765,0.8999999761581421,,
1,36,0.6846401886207353,0.9399999976158142,,
1,37,0.6993674491980855,0.9399999976158142,,
1,38,0.7400976805814304,0.9399999976158142,,
1,39,0.6582420036443104,0.9799999594688416,,
1,40,0.6959966837542118,0.9399999976158142,,
1,41,0.6455659994093372,0.9799999594688416,,
1,42,0.6977818228411894,0.9199999570846558,,
1,43,0.691425959891987,0.8399999737739563,,
1,44,0.6569173861617381,0.85999995470047,,
1,45,0.69182781633649,0.7400000095367432,,
1,46,0.7306540105761029,0.7799999713897705,,
1,47,0.7838658538729141,0.6599999666213989,,
1,48,0.6819698669411487,0.8199999928474426,,
1,49,0.646335067776017,0.8999999761581421,,
1,50,0.6833405958464072,0.8999999761581421,,
1,51,0.7104378302993755,0.8799999952316284,,
1,52,0.7254690348815388,0.85999995470047,,
1,53,0.6924938501592945,0.9399999976158142,,
1,54,0.7139867302275184,0.8799999952316284,,
1,55,0.705919114784823,0.8399999737739563,,
1,56,0.6986795918442487,0.8799999952316284,,
1,57,0.7171389362708734,0.85999995470047,,
1,58,0.6354926686781277,0.9799999594688416,,
1,59,0.7346219137015121,0.8799999952316284,,
1,60,0.7241450046895137,0.8999999761581421,,
1,61,0.6466303140390225,1.0,,
1,62,0.6713459602019627,0.8999999761581421,,
1,63,0.6984956639365884,1.0,,
1,64,0.6724415750885342,0.9599999785423279,,
1,65,0.6818490016557154,0.9199999570846558,,
1,66,0.6344717424127493,0.9199999570846558,,
1,67,0.6833861528485642,0.7400000095367432,,
1,68,0.6619107681141395,0.7599999904632568,,
1,69,0.6693048063898692,0.7799999713897705,,
1,70,0.6651658923890594,0.7999999523162842,,
1,71,0.7118520058992437,0.7999999523162842,,
1,72,0.6893647762037148,0.8999999761581421,,
1,73,0.671114835102397,0.9399999976158142,,
1,74,0.652521159544794,0.9799999594688416,,
1,75,0.6951558141598052,0.9599999785423279,,
1,76,0.6768349278189978,0.9599999785423279,,
1,77,0.7179319721639069,0.7999999523162842,,
1,78,0.696673315480207,0.8799999952316284,,
1,79,0.6577220143298574,0.9199999570846558,,
1,80,0.6751364793119818,0.9599999785423279,,
1,81,0.6571088921153568,0.8999999761581421,,
1,82,0.6814536022381821,0.9799999594688416,,
1,83,0.6971930380317176,0.9199999570846558,,
1,84,0.6608355613542841,0.8799999952316284,,
1,85,0.6149290057270755,0.9399999976158142,,
1,86,0.5896458610956633,0.9199999570846558,,
1,87,0.7347974214420401,0.7400000095367432,,
1,88,0.5889747759893503,0.85999995470047,,
1,89,0.6925065711326613,0.7599999904632568,,
1,90,0.6512968671262404,0.85999995470047,,
1,91,0.646895615180294,0.8199999928474426,,
1,92,0.6691270048382293,0.85999995470047,,
1,93,0.7544368161679618,0.8999999761581421,,
1,94,0.6383285828079376,1.0,,
1,95,0.6347568454229823,0.9799999594688416,,
1,96,0.6480790739885948,0.9799999594688416,,
1,97,0.6387348677270998,0.9599999785423279,,
1,98,0.6799651592693817,0.9799999594688416,,
1,99,0.65020699635384,0.9799999594688416,,
1,100,0.6688173758367469,0.9399999976158142,,
1,101,0.63091825982443,0.9799999594688416,,
1,102,0.67729042672637,1.0,,
1,103,0.709076492431233,0.8999999761581421,,
1,104,0.6691759604247297,0.8799999952316284,,
1,105,0.6619893093481559,0.8799999952316284,,
1,106,0.71989852424779,0.8799999952316284,,
1,107,0.712844630725626,0.8999999761581421,,
1,108,0.6703061819397838,0.9599999785423279,,
1,109,0.6630174534737873,0.9399999976158142,,
1,110,0.7365493454448104,0.9199999570846558,,
1,111,0.6622893205671849,0.9799999594688416,,
1,112,0.6969600897261643,0.9799999594688416,,
1,113,0.623653229137007,0.9799999594688416,,
1,114,0.6572677074717572,0.9399999976158142,,
1,115,0.7165668625209368,0.8199999928474426,,
1,116,0.7676649690157626,0.8199999928474426,,
1,117,0.6978412158469994,0.8999999761581421,,
1,118,0.6486392733747326,0.8999999761581421,,
1,119,0.7232787528215258,0.8999999761581421,,
1,120,0.7281909598779821,0.9199999570846558,,
1,121,0.6389037614059627,0.9599999785423279,,
1,122,0.6685219938474198,0.9199999570846558,,
1,123,0.654275919489331,0.9599999785423279,,
1,124,0.689274797471703,0.9399999976158142,,
1,125,0.6517610034718682,0.9399999976158142,,
1,126,0.6880076496010559,1.0,,
1,127,0.6913304445508573,0.9599999785423279,,
1,128,0.6780291746874783,0.9399999976158142,,
1,129,0.6636521997860567,0.9199999570846558,,
1,130,0.6672520111556394,0.8399999737739563,,
1,131,0.7088394269156575,0.7999999523162842,,
1,132,0.6736839996979432,0.8399999737739563,,
1,133,0.7071703646373695,0.85999995470047,,
1,134,0.7167633781935325,0.8799999952316284,,
1,135,0.6567615842172195,0.9399999976158142,,
1,136,0.6913824342523185,0.8999999761581421,,
1,137,0.6712272922027915,0.85999995470047,,
1,138,0.6454757419300947,0.9599999785423279,,
1,139,0.6032313255058491,0.9599999785423279,,
1,140,0.6362569731292032,0.8799999952316284,,
1,141,0.6492061499326651,0.85999995470047,,
1,142,0.6709065571011179,0.8199999928474426,,
1,143,0.6901670603410566,0.8999999761581421,,
1,144,0.6920339682436439,0.9199999570846558,,
1,145,0.7229067214612599,0.8799999952316284,,
1,146,0.7087572846307846,0.9799999594688416,,
1,147,0.7074113417487878,0.9399999976158142,,
1,148,0.6527499210340503,0.9799999594688416,,
1,149,0.6671133810260633,0.9599999785423279,,
1,150,0.7340612764961063,0.9599999785423279,,
1,151,0.704686138700485,0.8399999737739563,,
1,152,0.6810055390690454,0.8399999737739563,,
1,153,0.6811922032956449,0.8799999952316284,,
1,154,0.6895614401885126,0.9199999570846558,,
1,155,0.7900891140299536,0.85999995470047,,
1,156,0.6738548151315037,0.9599999785423279,,
1,157,0.7069337151898668,0.8999999761581421,,
1,158,0.687203757922764,0.9199999570846558,,
1,159,0.6875723894704067,0.9199999570846558,,
1,160,0.7037213942420715,0.9399999976158142,,
1,161,0.685597474683451,0.9399999976158142,,
1,162,0.6764296215995708,0.9599999785423279,,
1,163,0.6662244733555889,0.9199999570846558,,
1,164,0.6524327083455057,0.9199999570846558,,
1,165,0.6563665945460849,0.85999995470047,,
1,166,0.7262536075138607,0.7599999904632568,,
1,167,0.6424832142550935,0.85999995470047,,
1,168,0.7095137764203168,0.85999995470047,,
1,169,0.7236749615648189,0.7999999523162842,,
1,170,0.6752216060109301,0.9199999570846558,,
1,171,0.6489341464194571,0.8799999952316284,,
1,172,0.6714341828052406,0.9199999570846558,,
1,173,0.6689504592598527,0.8799999952316284,,
1,174,0.6848907916820725,0.8199999928474426,,
1,175,0.6925599183071154,0.85999995470047,,
1,176,0.6361795757171794,0.8799999952316284,,
1,177,0.6351067021887808,1.0,,
1,,,,0.6843697489518961,0.8868973255157471
2,0,0.6534082180519367,0.8799999952316284,,
2,1,0.6594027520652012,0.9599999785423279,,
2,2,0.697415025582387,0.9199999570846558,,
2,3,0.6210889953675763,0.9599999785423279,,
2,4,0.6829527391489651,0.9199999570846558,,
2,5,0.6613703480804504,0.8399999737739563,,
2,6,0.6608492367824917,0.85999995470047,,
2,7,0.6417464332308248,0.8399999737739563,,
2,8,0.7164009159354763,0.7799999713897705,,
2,9,0.7488404667421651,0.7599999904632568,,
2,10,0.6499140124637054,0.9799999594688416,,
2,11,0.6769990938671808,1.0,,
2,12,0.681828108438126,0.9199999570846558,,
2,13,0.675409788118778,1.0,,
2,14,0.7463188535337816,0.9199999570846558,,
2,15,0.7255149816478422,0.8999999761581421,,
2,16,0.7242291328780607,0.8799999952316284,,
2,17,0.6740596151618448,0.9199999570846558,,
2,18,0.6448323571245763,0.9199999570846558,,
2,19,0.6531702883564654,0.9399999976158142,,
2,20,0.645774195127802,0.85999995470047,,
2,21,0.7014818642995266,0.85999995470047,,
2,22,0.7061945285624274,0.8999999761581421,,
2,23,0.652846087279834,0.8999999761581421,,
2,24,0.6547741703881149,0.9199999570846558,,
2,25,0.6593316876698023,0.9599999785423279,,
2,26,0.6493040096630986,0.9399999976158142,,
2,27,0.6866740944424339,0.8999999761581421,,
2,28,0.7023415883949214,0.8999999761581421,,
2,29,0.6658057493939006,0.85999995470047,,
2,30,0.6399097961094958,0.8399999737739563,,
2,31,0.7371631297642237,0.7799999713897705,,
2,32,0.6565048086656134,0.8799999952316284,,
2,33,0.6364051268231115,0.9199999570846558,,
2,34,0.6528524548475422,0.9199999570846558,,
2,35,0.6937404313188975,0.8999999761581421,,
2,36,0.710270311925577,0.8399999737739563,,
2,37,0.6582433290949475,0.8799999952316284,,
2,38,0.7032007430107912,0.7999999523162842,,
2,39,0.6325092588325315,0.9399999976158142,,
2,40,0.6313612204747172,0.9799999594688416,,
2,41,0.6978162352209265,0.9599999785423279,,
